leg_id,origin,destination,connection,edge_mode,carrier_mode,carrier,inferred,mixed_edge_component,distance_miles,max_load_lb,speed_miles_per_day,travel_days,full_load_base_cost_gp,base_cost_gp_per_ton_mile
LEG-000550,Lonelywood,Bryn Shander,caravan track,track,track,Mule caravan,True,False,29.873902,2400,15.3,1.95,7.34,0.205
LEG-000550,Lonelywood,Bryn Shander,caravan track,track,track,Ox caravan,True,False,29.873902,5000,10.7,2.79,12.54,0.168
LEG-000551,Lonelywood,Easthaven,caravan track,track,track,Camel caravan,True,False,53.525041,3000,17.6,3.04,14.79,0.184
LEG-000551,Lonelywood,Easthaven,caravan track,track,track,Mule caravan,True,False,53.525041,2400,15.3,3.5,13.15,0.205
LEG-000551,Lonelywood,Easthaven,caravan track,track,track,Ox caravan,True,False,53.525041,5000,10.7,5.0,22.46,0.168
LEG-000552,Lonelywood,Targos,caravan track,track,track,Camel caravan,True,False,25.057733,3000,17.6,1.42,6.92,0.184
LEG-000552,Lonelywood,Targos,caravan track,track,track,Mule caravan,True,False,25.057733,2400,15.3,1.64,6.16,0.205
LEG-000552,Lonelywood,Targos,caravan track,track,track,Ox caravan,True,False,25.057733,5000,10.7,2.34,10.52,0.168
LEG-000553,Lonelywood,Termalaine,caravan track,track,track,Camel caravan,True,False,14.650939,3000,17.6,0.83,4.05,0.184
LEG-000553,Lonelywood,Termalaine,caravan track,track,track,Mule caravan,True,False,14.650939,2400,15.3,0.96,3.6,0.205
LEG-000553,Lonelywood,Termalaine,caravan track,track,track,Ox caravan,True,False,14.650939,5000,10.7,1.37,6.15,0.168
LEG-000554,Longsaddle,Leilon,caravan track,track,track,Camel caravan,True,False,147.286999,3000,17.6,8.37,40.7,0.184
LEG-000554,Longsaddle,Leilon,caravan track,track,track,Mule caravan,True,False,147.286999,2400,15.3,9.63,36.18,0.205
LEG-000554,Longsaddle,Leilon,caravan track,track,track,Ox caravan,True,False,147.286999,5000,10.7,13.75,61.81,0.168
LEG-000555,Longsaddle,Luskan,caravan track,track,track,Camel caravan,True,False,202.614165,3000,17.6,11.52,55.99,0.184
LEG-000555,Longsaddle,Luskan,caravan track,track,track,Mule caravan,True,False,202.614165,2400,15.3,13.24,49.77,0.205
LEG-000555,Longsaddle,Luskan,caravan track,track,track,Ox caravan,True,False,202.614165,5000,10.7,18.92,85.03,0.168
LEG-000556,Longsaddle,Mirabar,The Long Road,road,road,Ox freight wagon,False,False,161.078123,6000,19.0,8.47,43.23,0.089
LEG-000556,Longsaddle,Mirabar,The Long Road,road,road,Horse freight wagon,False,False,161.078123,4000,26.4,6.1,35.14,0.109
LEG-000556,Longsaddle,Mirabar,The Long Road,road,road,Mule cart,False,False,161.078123,2000,23.8,6.78,15.46,0.096
LEG-000557,Longsaddle,Phandalin,caravan track,track,track,Camel caravan,True,False,118.022074,3000,17.6,6.71,32.62,0.184
LEG-000557,Longsaddle,Phandalin,caravan track,track,track,Mule caravan,True,False,118.022074,2400,15.3,7.71,28.99,0.205
LEG-000557,Longsaddle,Phandalin,caravan track,track,track,Ox caravan,True,False,118.022074,5000,10.7,11.02,49.53,0.168
LEG-000558,Longsaddle,Port Llast,caravan track,track,track,Camel caravan,True,False,160.256201,3000,17.6,9.11,44.29,0.184
LEG-000558,Longsaddle,Port Llast,caravan track,track,track,Mule caravan,True,False,160.256201,2400,15.3,10.47,39.37,0.205
LEG-000558,Longsaddle,Port Llast,caravan track,track,track,Ox caravan,True,False,160.256201,5000,10.7,14.96,67.25,0.168
LEG-000559,Longsaddle,Triboar,The Long Road,road,road,Ox freight wagon,False,False,137.300785,6000,19.0,7.22,36.85,0.089
LEG-000559,Longsaddle,Triboar,The Long Road,road,road,Horse freight wagon,False,False,137.300785,4000,26.4,5.2,29.96,0.109
LEG-000559,Longsaddle,Triboar,The Long Road,road,road,Mule cart,False,False,137.300785,2000,23.8,5.78,13.18,0.096
LEG-000560,Longsaddle,Yartar,Long Road: Mirabar to Waterdeep,road,road,Ox freight wagon,False,False,183.024217,6000,14.7,12.46,63.56,0.116
LEG-000560,Longsaddle,Yartar,Long Road: Mirabar to Waterdeep,road,road,Horse freight wagon,False,False,183.024217,4000,20.4,8.97,51.68,0.141
LEG-000560,Longsaddle,Yartar,Long Road: Mirabar to Waterdeep,road,road,Mule cart,False,False,183.024217,2000,18.4,9.97,22.74,0.124
LEG-000561,Loudwater,Llorkh,The Delimbiyr Route,road,road,Ox freight wagon,False,False,98.4801,6000,14.7,6.7,34.2,0.116
LEG-000561,Loudwater,Llorkh,The Delimbiyr Route,road,road,Horse freight wagon,False,False,98.4801,4000,20.4,4.83,27.81,0.141
LEG-000561,Loudwater,Llorkh,The Delimbiyr Route,road,road,Mule cart,False,False,98.4801,2000,18.4,5.36,12.23,0.124
LEG-000562,Loudwater,Secomber,The Delimbiyr Route,road,road,Ox freight wagon,False,False,122.457013,6000,14.7,8.34,42.53,0.116
LEG-000562,Loudwater,Secomber,The Delimbiyr Route,road,road,Horse freight wagon,False,False,122.457013,4000,20.4,6.0,34.58,0.141
LEG-000562,Loudwater,Secomber,The Delimbiyr Route,road,road,Mule cart,False,False,122.457013,2000,18.4,6.67,15.21,0.124
LEG-000563,Lundeth,Tashluta,local market trail,trail,trail,Pack pony string,True,False,212.617262,1200,13.0,16.4,29.09,0.228
LEG-000563,Lundeth,Tashluta,local market trail,trail,trail,Mule train,True,False,212.617262,2400,12.3,17.22,55.11,0.216
LEG-000563,Lundeth,Tashluta,local market trail,trail,trail,Porter company,True,False,212.617262,1000,9.6,22.07,30.62,0.288
LEG-000564,Lushpool,Ithmong,Sheirtalar through Lushpool and Ithmong to Sammarash,road,road,Ox freight wagon,False,False,69.487049,6000,14.7,4.73,24.13,0.116
LEG-000564,Lushpool,Ithmong,Sheirtalar through Lushpool and Ithmong to Sammarash,road,road,Horse freight wagon,False,False,69.487049,4000,20.4,3.41,19.62,0.141
LEG-000564,Lushpool,Ithmong,Sheirtalar through Lushpool and Ithmong to Sammarash,road,road,Mule cart,False,False,69.487049,2000,18.4,3.78,8.63,0.124
LEG-000565,Lushpool,Lapalgard,Ithmong through Lapalgard to Lushpool,trail,trail,Pack pony string,False,False,77.49866,1200,14.0,5.55,9.84,0.212
LEG-000565,Lushpool,Lapalgard,Ithmong through Lapalgard to Lushpool,trail,trail,Mule train,False,False,77.49866,2400,13.3,5.83,18.65,0.201
LEG-000565,Lushpool,Lapalgard,Ithmong through Lapalgard to Lushpool,trail,trail,Porter company,False,False,77.49866,1000,10.4,7.47,10.36,0.267
LEG-000566,Lushpool,Sheirtalar,Sheirtalar through Lushpool and Ithmong to Sammarash,road,road,Ox freight wagon,False,False,228.370781,6000,14.7,15.55,79.31,0.116
LEG-000566,Lushpool,Sheirtalar,Sheirtalar through Lushpool and Ithmong to Sammarash,road,road,Horse freight wagon,False,False,228.370781,4000,20.4,11.19,64.48,0.141
LEG-000566,Lushpool,Sheirtalar,Sheirtalar through Lushpool and Ithmong to Sammarash,road,road,Mule cart,False,False,228.370781,2000,18.4,12.44,28.37,0.124
LEG-000567,Luskan,Bryn Shander,The Ten Trail,trail+ferry,trail,Pack pony string,False,True,589.730523,1200,11.0,53.75,95.34,0.269
LEG-000567,Luskan,Bryn Shander,The Ten Trail,trail+ferry,trail,Mule train,False,True,589.730523,2400,10.5,56.43,180.65,0.255
LEG-000567,Luskan,Bryn Shander,The Ten Trail,trail+ferry,trail,Porter company,False,True,589.730523,1000,8.2,72.35,100.36,0.34
LEG-000567,Luskan,Bryn Shander,The Ten Trail,trail+ferry,ferry,Cargo ferry,False,True,589.730523,30000,14.9,39.71,1283.47,0.145
LEG-000567,Luskan,Bryn Shander,The Ten Trail,trail+ferry,ferry,Fast packet,False,True,589.730523,8000,20.6,28.59,468.35,0.199
LEG-000568,Luskan,Leilon,caravan track,track,track,Camel caravan,True,False,185.571226,3000,17.6,10.55,51.28,0.184
LEG-000568,Luskan,Leilon,caravan track,track,track,Mule caravan,True,False,185.571226,2400,15.3,12.13,45.59,0.205
LEG-000568,Luskan,Leilon,caravan track,track,track,Ox caravan,True,False,185.571226,5000,10.7,17.33,77.87,0.168
LEG-000569,Luskan,Longsaddle,caravan track,track,track,Camel caravan,True,False,202.614165,3000,17.6,11.52,55.99,0.184
LEG-000569,Luskan,Longsaddle,caravan track,track,track,Mule caravan,True,False,202.614165,2400,15.3,13.24,49.77,0.205
LEG-000569,Luskan,Longsaddle,caravan track,track,track,Ox caravan,True,False,202.614165,5000,10.7,18.92,85.03,0.168
LEG-000570,Luskan,Mirabar,Luskan to Mirabar,road,road,Ox freight wagon,False,False,221.592158,6000,14.7,15.09,76.96,0.116
LEG-000570,Luskan,Mirabar,Luskan to Mirabar,road,road,Horse freight wagon,False,False,221.592158,4000,20.4,10.86,62.57,0.141
LEG-000570,Luskan,Mirabar,Luskan to Mirabar,road,road,Mule cart,False,False,221.592158,2000,18.4,12.07,27.53,0.124
LEG-000571,Luskan,Neverwinter,caravan track,track,track,Camel caravan,True,False,126.281313,3000,17.6,7.18,34.9,0.184
LEG-000571,Luskan,Neverwinter,caravan track,track,track,Mule caravan,True,False,126.281313,2400,15.3,8.25,31.02,0.205
LEG-000571,Luskan,Neverwinter,caravan track,track,track,Ox caravan,True,False,126.281313,5000,10.7,11.79,52.99,0.168
LEG-000572,Luskan,Port Llast,The Sword Coast Run,sea,sea,Coasting cog,False,False,67.735441,100000,76.0,0.89,109.73,0.032
LEG-000572,Luskan,Port Llast,The Sword Coast Run,sea,sea,Merchant caravel,False,False,67.735441,180000,90.7,0.75,182.89,0.03
LEG-000572,Luskan,Port Llast,The Sword Coast Run,sea,sea,Deep-water galleon,False,False,67.735441,400000,82.1,0.83,349.51,0.026
LEG-000573,Luskan,Ruathym,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,301.833414,100000,60.2,5.01,617.65,0.041
LEG-000573,Luskan,Ruathym,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,301.833414,180000,71.8,4.2,1029.41,0.038
LEG-000573,Luskan,Ruathym,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,301.833414,400000,65.0,4.65,1967.32,0.033
LEG-000574,Luthcheq,Airspur,caravan track,track,track,Camel caravan,True,False,225.718852,3000,17.6,12.83,62.38,0.184
LEG-000574,Luthcheq,Airspur,caravan track,track,track,Mule caravan,True,False,225.718852,2400,15.3,14.75,55.45,0.205
LEG-000574,Luthcheq,Airspur,caravan track,track,track,Ox caravan,True,False,225.718852,5000,10.7,21.08,94.72,0.168
LEG-000575,Luthcheq,Cimbar,The Eastern Shaar Road,road,road,Ox freight wagon,False,False,168.547475,6000,17.3,9.75,49.76,0.098
LEG-000575,Luthcheq,Cimbar,The Eastern Shaar Road,road,road,Horse freight wagon,False,False,168.547475,4000,24.0,7.02,40.45,0.12
LEG-000575,Luthcheq,Cimbar,The Eastern Shaar Road,road,road,Mule cart,False,False,168.547475,2000,21.6,7.8,17.8,0.106
LEG-000576,Luthcheq,Messemprar,The Eastern Shaar Road,road,road,Ox freight wagon,False,False,295.240055,6000,17.3,17.09,87.15,0.098
LEG-000576,Luthcheq,Messemprar,The Eastern Shaar Road,road,road,Horse freight wagon,False,False,295.240055,4000,24.0,12.3,70.86,0.12
LEG-000576,Luthcheq,Messemprar,The Eastern Shaar Road,road,road,Mule cart,False,False,295.240055,2000,21.6,13.67,31.18,0.106
LEG-000577,Luthcheq,Mordulkin,Airspur through Cimbar and Soorenar to Mordulkin,road,road,Ox freight wagon,False,False,134.419854,6000,14.7,9.15,46.68,0.116
LEG-000577,Luthcheq,Mordulkin,Airspur through Cimbar and Soorenar to Mordulkin,road,road,Horse freight wagon,False,False,134.419854,4000,20.4,6.59,37.95,0.141
LEG-000577,Luthcheq,Mordulkin,Airspur through Cimbar and Soorenar to Mordulkin,road,road,Mule cart,False,False,134.419854,2000,18.4,7.32,16.7,0.124
LEG-000578,Luthcheq,Soorenar,Airspur through Cimbar and Soorenar to Mordulkin,road,road,Ox freight wagon,False,False,117.71007,6000,14.7,8.01,40.88,0.116
LEG-000578,Luthcheq,Soorenar,Airspur through Cimbar and Soorenar to Mordulkin,road,road,Horse freight wagon,False,False,117.71007,4000,20.4,5.77,33.24,0.141
LEG-000578,Luthcheq,Soorenar,Airspur through Cimbar and Soorenar to Mordulkin,road,road,Mule cart,False,False,117.71007,2000,18.4,6.41,14.62,0.124
LEG-000579,Lyrabar,Airspur,Sea of Fallen Stars coasting run,sea,sea,Coasting cog,False,False,450.38811,100000,60.2,7.48,921.64,0.041
LEG-000579,Lyrabar,Airspur,Sea of Fallen Stars coasting run,sea,sea,Merchant caravel,False,False,450.38811,180000,71.8,6.27,1536.06,0.038
LEG-000579,Lyrabar,Airspur,Sea of Fallen Stars coasting run,sea,sea,Deep-water galleon,False,False,450.38811,400000,65.0,6.93,2935.58,0.033
LEG-000580,Lyrabar,Hlammach,Sarshel to Hlammach and Lyrabar,road,road,Ox freight wagon,False,False,53.204515,6000,14.7,3.62,18.48,0.116
LEG-000580,Lyrabar,Hlammach,Sarshel to Hlammach and Lyrabar,road,road,Horse freight wagon,False,False,53.204515,4000,20.4,2.61,15.02,0.141
LEG-000580,Lyrabar,Hlammach,Sarshel to Hlammach and Lyrabar,road,road,Mule cart,False,False,53.204515,2000,18.4,2.9,6.61,0.124
LEG-000581,Lyrabar,Procampur,caravan track,track,track,Camel caravan,True,False,149.177813,3000,14.5,10.3,50.06,0.224
LEG-000581,Lyrabar,Procampur,caravan track,track,track,Mule caravan,True,False,149.177813,2400,12.6,11.84,44.5,0.249
LEG-000581,Lyrabar,Procampur,caravan track,track,track,Ox caravan,True,False,149.177813,5000,8.8,16.91,76.02,0.204
LEG-000582,Lyrabar,Ravens Bluff,The Inner Sea Run,sea,sea,Coasting cog,False,False,171.812136,100000,76.0,2.26,278.34,0.032
LEG-000582,Lyrabar,Ravens Bluff,The Inner Sea Run,sea,sea,Merchant caravel,False,False,171.812136,180000,90.7,1.89,463.89,0.03
LEG-000582,Lyrabar,Ravens Bluff,The Inner Sea Run,sea,sea,Deep-water galleon,False,False,171.812136,400000,82.1,2.09,886.55,0.026
LEG-000583,Lyrabar,Tantras,The Vast Road,road,road,Ox freight wagon,False,False,214.307559,6000,18.1,11.81,60.25,0.094
LEG-000583,Lyrabar,Tantras,The Vast Road,road,road,Horse freight wagon,False,False,214.307559,4000,25.2,8.5,48.98,0.114
LEG-000583,Lyrabar,Tantras,The Vast Road,road,road,Mule cart,False,False,214.307559,2000,22.7,9.45,21.55,0.101
LEG-000584,Lyrabar,Telflamm,The Inner Sea Run,sea,sea,Coasting cog,False,False,232.13621,100000,76.0,3.05,376.06,0.032
LEG-000584,Lyrabar,Telflamm,The Inner Sea Run,sea,sea,Merchant caravel,False,False,232.13621,180000,90.7,2.56,626.77,0.03
LEG-000584,Lyrabar,Telflamm,The Inner Sea Run,sea,sea,Deep-water galleon,False,False,232.13621,400000,82.1,2.83,1197.82,0.026
LEG-000585,Lyrabar,Tsurlagol,Sea of Fallen Stars coasting run,sea,sea,Coasting cog,False,False,104.022353,100000,60.2,1.73,212.86,0.041
LEG-000585,Lyrabar,Tsurlagol,Sea of Fallen Stars coasting run,sea,sea,Merchant caravel,False,False,104.022353,180000,71.8,1.45,354.77,0.038
LEG-000585,Lyrabar,Tsurlagol,Sea of Fallen Stars coasting run,sea,sea,Deep-water galleon,False,False,104.022353,400000,65.0,1.6,678.01,0.033
LEG-000586,Lyrabar,Velprintalar,Sea of Fallen Stars coasting run,sea,sea,Coasting cog,False,False,294.768859,100000,60.2,4.9,603.19,0.041
LEG-000586,Lyrabar,Velprintalar,Sea of Fallen Stars coasting run,sea,sea,Merchant caravel,False,False,294.768859,180000,71.8,4.1,1005.32,0.038
LEG-000586,Lyrabar,Velprintalar,Sea of Fallen Stars coasting run,sea,sea,Deep-water galleon,False,False,294.768859,400000,65.0,4.54,1921.27,0.033
LEG-000587,Maarlith,Cathyr,Cathyr to Maarlith trail,trail,trail,Pack pony string,False,False,178.142144,1200,14.0,12.76,22.63,0.212
LEG-000587,Maarlith,Cathyr,Cathyr to Maarlith trail,trail,trail,Mule train,False,False,178.142144,2400,13.3,13.39,42.88,0.201
LEG-000587,Maarlith,Cathyr,Cathyr to Maarlith trail,trail,trail,Porter company,False,False,178.142144,1000,10.4,17.17,23.82,0.267
LEG-000588,Maerlar,Phannaskul,Skuld via Maerlar toward Khalab,road,road,Ox freight wagon,False,False,365.125321,6000,14.7,24.86,126.81,0.116
LEG-000588,Maerlar,Phannaskul,Skuld via Maerlar toward Khalab,road,road,Horse freight wagon,False,False,365.125321,4000,20.4,17.9,103.09,0.141
LEG-000588,Maerlar,Phannaskul,Skuld via Maerlar toward Khalab,road,road,Mule cart,False,False,365.125321,2000,18.4,19.89,45.36,0.124
LEG-000589,Maerlar,Rauthil,Rauthil to Maerlar,trail,trail,Pack pony string,False,False,97.298206,1200,14.0,6.97,12.36,0.212
LEG-000589,Maerlar,Rauthil,Rauthil to Maerlar,trail,trail,Mule train,False,False,97.298206,2400,13.3,7.32,23.42,0.201
LEG-000589,Maerlar,Rauthil,Rauthil to Maerlar,trail,trail,Porter company,False,False,97.298206,1000,10.4,9.38,13.01,0.267
LEG-000590,Maerlar,Skuld,Skuld via Maerlar toward Khalab,road,road,Ox freight wagon,False,False,154.650642,6000,14.7,10.53,53.71,0.116
LEG-000590,Maerlar,Skuld,Skuld via Maerlar toward Khalab,road,road,Horse freight wagon,False,False,154.650642,4000,20.4,7.58,43.67,0.141
LEG-000590,Maerlar,Skuld,Skuld via Maerlar toward Khalab,road,road,Mule cart,False,False,154.650642,2000,18.4,8.42,19.21,0.124
LEG-000591,Manshaka,Schamedar,Manshaka through Schamedar toward Almraiven,trail,trail,Pack pony string,False,False,45.88557,1200,14.0,3.29,5.83,0.212
LEG-000591,Manshaka,Schamedar,Manshaka through Schamedar toward Almraiven,trail,trail,Mule train,False,False,45.88557,2400,13.3,3.45,11.04,0.201
LEG-000591,Manshaka,Schamedar,Manshaka through Schamedar toward Almraiven,trail,trail,Porter company,False,False,45.88557,1000,10.4,4.42,6.14,0.267
LEG-000592,Mantol-Derith,Blingdenstone,Underdark passage,tunnel,tunnel,Rothe caravan,True,False,31.228513,4000,8.4,3.73,14.24,0.228
LEG-000592,Mantol-Derith,Blingdenstone,Underdark passage,tunnel,tunnel,Deep mule train,True,False,31.228513,1800,10.2,3.06,7.54,0.268
LEG-000592,Mantol-Derith,Blingdenstone,Underdark passage,tunnel,tunnel,Porter company,True,False,31.228513,900,8.2,3.83,4.52,0.322
LEG-000593,Mantol-Derith,Gracklstugh,Underdark passage,tunnel,tunnel,Rothe caravan,True,False,35.088602,4000,8.4,4.2,16.0,0.228
LEG-000593,Mantol-Derith,Gracklstugh,Underdark passage,tunnel,tunnel,Deep mule train,True,False,35.088602,1800,10.2,3.44,8.47,0.268
LEG-000593,Mantol-Derith,Gracklstugh,Underdark passage,tunnel,tunnel,Porter company,True,False,35.088602,900,8.2,4.3,5.08,0.322
LEG-000594,Mantol-Derith,Menzoberranzan,Underdark passage,tunnel,tunnel,Rothe caravan,True,False,35.618254,4000,8.4,4.26,16.24,0.228
LEG-000594,Mantol-Derith,Menzoberranzan,Underdark passage,tunnel,tunnel,Deep mule train,True,False,35.618254,1800,10.2,3.49,8.6,0.268
LEG-000594,Mantol-Derith,Menzoberranzan,Underdark passage,tunnel,tunnel,Porter company,True,False,35.618254,900,8.2,4.36,5.16,0.322
LEG-000595,Mantol-Derith,Sshamath,The Deepdark Road,tunnel,tunnel,Rothe caravan,True,False,818.154173,4000,4.9,166.29,634.23,0.388
LEG-000595,Mantol-Derith,Sshamath,The Deepdark Road,tunnel,tunnel,Deep mule train,True,False,818.154173,1800,6.0,136.36,335.77,0.456
LEG-000595,Mantol-Derith,Sshamath,The Deepdark Road,tunnel,tunnel,Porter company,True,False,818.154173,900,4.8,170.45,201.46,0.547
LEG-000596,Marsember,Arabel,Arabel to Suzail,road,road,Ox freight wagon,False,False,109.856979,6000,14.7,7.48,38.15,0.116
LEG-000596,Marsember,Arabel,Arabel to Suzail,road,road,Horse freight wagon,False,False,109.856979,4000,20.4,5.39,31.02,0.141
LEG-000596,Marsember,Arabel,Arabel to Suzail,road,road,Mule cart,False,False,109.856979,2000,18.4,5.98,13.65,0.124
LEG-000597,Marsember,Elversult,caravan track,track,track,Camel caravan,True,False,144.871391,3000,14.5,10.0,48.61,0.224
LEG-000597,Marsember,Elversult,caravan track,track,track,Mule caravan,True,False,144.871391,2400,12.6,11.5,43.21,0.249
LEG-000597,Marsember,Elversult,caravan track,track,track,Ox caravan,True,False,144.871391,5000,8.8,16.43,73.82,0.204
LEG-000598,Marsember,Proskur,caravan track,track,track,Camel caravan,True,False,179.705008,3000,14.5,12.4,60.3,0.224
LEG-000598,Marsember,Proskur,caravan track,track,track,Mule caravan,True,False,179.705008,2400,12.6,14.26,53.6,0.249
LEG-000598,Marsember,Proskur,caravan track,track,track,Ox caravan,True,False,179.705008,5000,8.8,20.37,91.57,0.204
LEG-000599,Marsember,Suzail,The Inner Sea Run,sea,sea,Coasting cog,False,False,35.109116,100000,76.0,0.46,56.88,0.032
LEG-000599,Marsember,Suzail,The Inner Sea Run,sea,sea,Merchant caravel,False,False,35.109116,180000,90.7,0.39,94.79,0.03
LEG-000599,Marsember,Suzail,The Inner Sea Run,sea,sea,Deep-water galleon,False,False,35.109116,400000,82.1,0.43,181.16,0.026
LEG-000600,Marsember,Teziir,The Dragonmere,sea,sea,Coasting cog,False,False,114.951686,100000,72.9,1.58,194.32,0.034
LEG-000600,Marsember,Teziir,The Dragonmere,sea,sea,Merchant caravel,False,False,114.951686,180000,86.9,1.32,323.86,0.031
LEG-000600,Marsember,Teziir,The Dragonmere,sea,sea,Deep-water galleon,False,False,114.951686,400000,78.7,1.46,618.94,0.027
LEG-000601,Marsember,Tilverton,caravan track,track,track,Camel caravan,True,False,197.098605,3000,17.6,11.2,54.47,0.184
LEG-000601,Marsember,Tilverton,caravan track,track,track,Mule caravan,True,False,197.098605,2400,15.3,12.88,48.42,0.205
LEG-000601,Marsember,Tilverton,caravan track,track,track,Ox caravan,True,False,197.098605,5000,10.7,18.4,82.71,0.168
LEG-000602,Marsember,Urmlaspyr,The Inner Sea Run,sea,sea,Coasting cog,False,False,197.56318,100000,76.0,2.6,320.05,0.032
LEG-000602,Marsember,Urmlaspyr,The Inner Sea Run,sea,sea,Merchant caravel,False,False,197.56318,180000,90.7,2.18,533.42,0.03
LEG-000602,Marsember,Urmlaspyr,The Inner Sea Run,sea,sea,Deep-water galleon,False,False,197.56318,400000,82.1,2.41,1019.43,0.026
LEG-000603,Marsember,Westgate,Sea of Fallen Stars coasting run,sea,sea,Coasting cog,False,False,174.66883,100000,60.2,2.9,357.43,0.041
LEG-000603,Marsember,Westgate,Sea of Fallen Stars coasting run,sea,sea,Merchant caravel,False,False,174.66883,180000,71.8,2.43,595.71,0.038
LEG-000603,Marsember,Westgate,Sea of Fallen Stars coasting run,sea,sea,Deep-water galleon,False,False,174.66883,400000,65.0,2.69,1138.47,0.033
LEG-000604,Marsember,Wheloon,The Starwater,river+barge,river,Keelboat,False,True,208.920751,30000,46.2,4.52,188.03,0.06
LEG-000604,Marsember,Wheloon,The Starwater,river+barge,river,River barge,False,True,208.920751,80000,31.7,6.59,411.16,0.049
LEG-000604,Marsember,Wheloon,The Starwater,river+barge,river,Shallow-draft wherry,False,True,208.920751,12000,51.9,4.02,86.49,0.069
LEG-000604,Marsember,Wheloon,The Starwater,river+barge,barge,Canal barge,False,True,208.920751,100000,24.0,8.7,399.99,0.038
LEG-000604,Marsember,Wheloon,The Starwater,river+barge,barge,Horse-drawn barge,False,True,208.920751,70000,30.8,6.78,323.07,0.044
LEG-000605,Mauberg's Oak,Bezentil,Uthmere through the Great Dale to Kront,road,road,Ox freight wagon,False,False,217.189031,6000,14.7,14.79,75.43,0.116
LEG-000605,Mauberg's Oak,Bezentil,Uthmere through the Great Dale to Kront,road,road,Horse freight wagon,False,False,217.189031,4000,20.4,10.65,61.32,0.141
LEG-000605,Mauberg's Oak,Bezentil,Uthmere through the Great Dale to Kront,road,road,Mule cart,False,False,217.189031,2000,18.4,11.83,26.98,0.124
LEG-000606,Mauberg's Oak,Uthmere,Uthmere through the Great Dale to Kront,road,road,Ox freight wagon,False,False,135.241083,6000,14.7,9.21,46.97,0.116
LEG-000606,Mauberg's Oak,Uthmere,Uthmere through the Great Dale to Kront,road,road,Horse freight wagon,False,False,135.241083,4000,20.4,6.63,38.19,0.141
LEG-000606,Mauberg's Oak,Uthmere,Uthmere through the Great Dale to Kront,road,road,Mule cart,False,False,135.241083,2000,18.4,7.37,16.8,0.124
LEG-000607,Melvaunt,Elmwood,caravan track,track,track,Camel caravan,True,False,140.173357,3000,17.6,7.97,38.74,0.184
LEG-000607,Melvaunt,Elmwood,caravan track,track,track,Mule caravan,True,False,140.173357,2400,15.3,9.16,34.43,0.205
LEG-000607,Melvaunt,Elmwood,caravan track,track,track,Ox caravan,True,False,140.173357,5000,10.7,13.09,58.82,0.168
LEG-000608,Melvaunt,Hillsfar,Moonsea coasting run,sea,sea,Coasting cog,False,False,104.735715,100000,60.2,1.74,214.32,0.041
LEG-000608,Melvaunt,Hillsfar,Moonsea coasting run,sea,sea,Merchant caravel,False,False,104.735715,180000,71.8,1.46,357.2,0.038
LEG-000608,Melvaunt,Hillsfar,Moonsea coasting run,sea,sea,Deep-water galleon,False,False,104.735715,400000,65.0,1.61,682.66,0.033
LEG-000609,Melvaunt,Mulmaster,caravan track,track,track,Camel caravan,True,False,164.84796,3000,17.6,9.37,45.56,0.184
LEG-000609,Melvaunt,Mulmaster,caravan track,track,track,Mule caravan,True,False,164.84796,2400,15.3,10.77,40.49,0.205
LEG-000609,Melvaunt,Mulmaster,caravan track,track,track,Ox caravan,True,False,164.84796,5000,10.7,15.39,69.18,0.168
LEG-000610,Melvaunt,Phlan,The Moonsea Run,sea,sea,Coasting cog,False,False,48.92157,100000,66.5,0.74,90.57,0.037
LEG-000610,Melvaunt,Phlan,The Moonsea Run,sea,sea,Merchant caravel,False,False,48.92157,180000,79.4,0.62,150.96,0.034
LEG-000610,Melvaunt,Phlan,The Moonsea Run,sea,sea,Deep-water galleon,False,False,48.92157,400000,71.8,0.68,288.5,0.029
LEG-000611,Melvaunt,Thentia,The Moonsea Run,sea,sea,Coasting cog,False,False,37.081801,100000,66.5,0.56,68.65,0.037
LEG-000611,Melvaunt,Thentia,The Moonsea Run,sea,sea,Merchant caravel,False,False,37.081801,180000,79.4,0.47,114.42,0.034
LEG-000611,Melvaunt,Thentia,The Moonsea Run,sea,sea,Deep-water galleon,False,False,37.081801,400000,71.8,0.52,218.68,0.029
LEG-000612,Melvaunt,Zhentil Keep,Moonsea coasting run,sea,sea,Coasting cog,False,False,115.710025,100000,60.2,1.92,236.78,0.041
LEG-000612,Melvaunt,Zhentil Keep,Moonsea coasting run,sea,sea,Merchant caravel,False,False,115.710025,180000,71.8,1.61,394.63,0.038
LEG-000612,Melvaunt,Zhentil Keep,Moonsea coasting run,sea,sea,Deep-water galleon,False,False,115.710025,400000,65.0,1.78,754.19,0.033
LEG-000613,Memnon,Almraiven,The Shining Sea Run,sea,sea,Coasting cog,False,False,456.640712,100000,63.4,7.21,887.71,0.039
LEG-000613,Memnon,Almraiven,The Shining Sea Run,sea,sea,Merchant caravel,False,False,456.640712,180000,75.6,6.04,1479.52,0.036
LEG-000613,Memnon,Almraiven,The Shining Sea Run,sea,sea,Deep-water galleon,False,False,456.640712,400000,68.4,6.68,2827.52,0.031
LEG-000614,Memnon,Calimport,The Sword Coast Run,sea,sea,Coasting cog,False,False,168.079416,100000,76.0,2.21,272.29,0.032
